Sentences,Label
"and, of course, the kaiser is a junker, though less true-blue than the crown prince, and much less autocratic than sir edward grey, who, without consulting us, sends us to war by a word to an ambassador and pledges all our wealth to his foreign allies by a stroke of his pen",0
*what is a militarist,0
"*  now that we know what a junker is, let us have a look at the militarists",0
"a militarist is a person who believes that all real power is the power to kill, and that providence is on the side of the big battalions",0
"the most famous militarist at present, thanks to the zeal with which we have bought and quoted his book, is general friedrich von bernhardi",0
but we cannot allow the general to take precedence of our own writers as a militarist propagandist,0
i am old enough to remember the beginning of the anti-german phase of that very ancient propaganda in england,0
the franco-prussian war of 1870-1871 left europe very much taken aback,0
"up to that date nobody was afraid of prussia, though everybody was a little afraid of france; and we were keeping buffer states between ourselves and russia in the east",0
"germany had indeed beaten denmark; but then denmark was a little state, and was abandoned in her hour of need by those who should have helped her, to the great indignation of ibsen",0
"germany had also beaten austria; but somehow everybody seems able to beat austria, though nobody seems able to draw the moral that defeats do not matter as much as the militarists think, austria being as important as ever",0
"suddenly germany beat france right down into the dust, by the exercise of an organized efficiency in war of which nobody up to then had any conception",0
there was not a state in europe that did not say to itself: good heavens,0
what would happen if she attacked _us_,0
"we in england thought of our old-fashioned army and our old-fashioned commander george ranger (of cambridge), and our war office with its crimean tradition of imbecility; and we shook in our shoes",0
but we were not such fools as to leave it at that,0
we soon produced the first page of the bernhardian literature: an anonymous booklet entitled _the battle of dorking_,0
it was not the first page of english militarist literature: you have only to turn back to the burst of glorification of war which heralded the silly crimean campaign (tennyson's _maud_ is a surviving sample) to find paeans to mars which would have made treitschke blush (perhaps they did); but it was the first page in which it was assumed as a matter of course that germany and not france or russia was england's natural enemy,0
_the battle of dorking_ had an enormous sale; and the wildest guesses were current as to its authorship,0
and its moral was to arms; or the germans will besiege london as they besieged paris,0
"from that time until the present, the british propaganda of war with germany has never ceased",0
the lead given by _the battle of dorking_ was taken up by articles in the daily press and the magazines,0
"later on came the jingo fever (anti-russian, by the way; but let us not mention that just now), stead's _truth about the navy_, mr spenser wilkinson, the suppression of the channel tunnel, mr robert blatchford, mr garvin, admiral maxse, mr newbolt, mr rudyard kipling, _the national review_, lord roberts, the navy league, the imposition of an imperialist foreign secretary on the liberal cabinet, mr wells's _war in the air_ (well worth re-reading just now), and the dreadnoughts",0
"throughout all these agitations the enemy, the villain of the piece, the white peril, was prussia and her millions of german conscripts",0
"at first, in _the battle of dorking_ phase, the note was mainly defensive",0
"but from the moment when the kaiser began to copy our armada policy by building a big fleet, the anti-german agitation became openly aggressive; and the cry that the german fleet or ours must sink, and that a war between england and germany was bound to come some day, speedily ceased to be merely a cry with our militarists and became an axiom with them",0
and what our militarists said our junkers echoed; and our junker diplomatists played for,0
"the story of how they manoeuvred to hem germany and austria in with an anglo-franco-russian combination will be found told with soldierly directness and with the proud candor of a man who can see things from his own side only in the article by lord roberts in the current number of _the hibbert journal_ (october, 1914)",0
"there you shall see also, after the usual nonsense about nietzsche, the vision of british administrators bearing the white man's burden, of young men, fresh from the public schools of britain, coming eagerly forward to carry on the high traditions of imperial britain in each new dependency which comes under our care, of our fitness as an imperial race, of a great task committed to us by providence, of the will to conquer that has never failed us, of our task of assuming control of one-fifth of the earth's surface and the care of one in five of all the inhabitants of the world",0
not a suggestion that the inhabitants of the world are perhaps able to take care of themselves,0
"not even a passing recollection when that white man's burden is in question that the men outside the british empire, and even inside the german empire, are by no means exclusively black",0
"only the _sancta simplicitas_ that glories in the proud position of england, the sympathy, tolerance, prudence and benevolence of our rule in the east (as shown, the kaiser is no doubt sarcastically remarking, in the delhi sedition trial), the chivalrous feeling that it is our highest duty to save the world from the horrible misfortune of being governed by anybody but those young men fresh from the public schools of britain",0
"change the words britain and british to germany and german, and the kaiser will sign the article with enthusiasm",0
"_his_ opinion, _his_ attitude (subject to that merely verbal change) word for word",0
*six of one: half-a-dozen of the other,0
"*  now, please observe that i do not say that the agitation was unreasonable",0
"i myself steadily advocated the formation of a formidable armament, and ridiculed the notion that, we, who are wasting hundreds of millions annually on idlers and wasters, could not easily afford double, treble, quadruple our military and naval expenditure",0
"i advocated the compulsion of every man to serve his country, both in war and peace",0
"the idlers and wasters perceiving dimly that i meant the cost to come out of their pockets and meant to use the admission that riches should not exempt a man from military service as an illustration of how absurd it is to allow them to exempt him from civil service, did not embrace my advocacy with enthusiasm; so i must reaffirm it now lest it should be supposed that i am condemning those whose proceedings i am describing",0
"though often horribly wrong in principle, they were quite right in practice as far as they went",0
but they must stand to their guns now that the guns are going off,0
"they must not pretend that they were harmless radical lovers of peace, and that the propaganda of militarism and of inevitable war between england and germany is a prussian infamy for which the kaiser must be severely punished",0
"that is not fair, not true, not gentlemanly",0
"we began it; and if they met us half-way, as they certainly did, it is not for us to reproach them",0
when the german fire-eaters drank to the day (of armageddon) they were drinking to the day of which our navy league fire-eaters had first said it's bound to come,0
"therefore, let us have no more nonsense about the prussian wolf and the british lamb, the prussian machiavelli and the english evangelist",0
"we cannot shout for years that we are boys of the bulldog breed, and then suddenly pose as gazelles",0
no,0
"when europe and america come to settle the treaty that will end this business (for america is concerned in it as much as we are), they will not deal with us as the lovable and innocent victims of a treacherous tyrant and a savage soldiery",0
"they will have to consider how these two incorrigibly pugnacious and inveterately snobbish peoples, who have snarled at one another for forty years with bristling hair and grinning fangs, and are now rolling over with their teeth in one another's throats, are to be tamed into trusty watch-dogs of the peace of the world",0
i am sorry to spoil the saintly image with a halo which the british jingo journalist sees just now when he looks in the glass; but it must be done if we are to behave reasonably in the imminent day of reckoning,0
and now back to friedrich von bernhardi,0
*general von bernhardi,0
"*  like many soldier-authors, friedrich is very readable; and he maintains the good and formidable part of the bismarck tradition: that is, he is not a humbug",0
"he looks facts in the face; he deceives neither himself nor his readers; and if he were to tell lies--as he would no doubt do as stoutly as any british, french, or russian officer if his country's safety were at stake--he would know that he was telling them",0
"which last we think very bad taste on his part, if not downright wickedness",0
it is true that he cites frederick the great as an exemplary master of war and of _weltpolitik_,0
but his chief praise in this department is reserved for england,0
"it is from our foreign policy, he says, that he has learnt what our journalists denounce as the doctrine of the bully, of the materialist, of the man with gross ideals: a doctrine of diabolical evil",0
"he frankly accepts that doctrine from us (as if our poor, honest muddle-heads had ever formulated anything so intellectual as a doctrine), and blames us for nothing but for allowing the united states to achieve their solidarity and become formidable to us when we might have divided them by backing up the south in the civil war",0
"he shows in the clearest way that if germany does not smash england, england will smash germany by springing at her the moment she can catch her at a disadvantage",0
"in a word he prophesies that we, his great masters in _realpolitik_, will do precisely what our junkers have just made us do, it is we who have carried out the bernhardi programme: it is germany who has neglected it",0
"he warned germany to make an alliance with italy, austria, turkey, and america, before undertaking the subjugation, first of france, then of england",0
"but a prophet is not without honour save in his own country; and germany has allowed herself to be caught with no ally but austria between france and russia, and thereby given the english junkers their opportunity",0
"they have seized it with a punctuality that must flatter von bernhardi, even though the compliment be at the expense of his own country",0
the kaiser did not give them credit for being keener junkers than his own,0
"it was an unpleasant, indeed an infuriating surprise",0
"all that a kaiser could do without unbearable ignominy to induce them to keep their bulldogs off and give him fair play with his two redoubtable foes, he did",0
"but they laughed frederick the great's laugh and hurled all our forces at him, as he might have done to us, on bernhardian principles, if he had caught us at the same disadvantage",0
"officially, the war is junker-cut-junker, militarist-cut-militarist; and we must fight it out, not _heuchler_-cut-hypocrite, but hammer and tongs",0
*militarist myopia,0
"*  unofficially, it is quite another matter",0
"democracy, even social-democracy, though as hostile to british junkers as to german ones, and under no illusion as to the obsolescence and colossal stupidity of modern war, need not lack enthusiasm for the combat, which may serve their own ends better than those of their political opponents",0
for bernhardi the brilliant and our own very dull militarists are alike mad: the war will not do any of the things for which they rushed into it,0
"it is much more likely to do the things they most dread and deprecate: in fact, it has already swept them into the very kind of organization they founded an anti-socialist league to suppress",0
"to shew how mad they are, let us suppose the war carries out their western program to the last item",0
"suppose france rises from the war victorious, happy and glorious, with alsace and lorraine regained, rheims cathedral repaired in the best modern trade style, and a prodigious indemnity in her pocket",0
"suppose we tow the german fleet into portsmouth, and leave hohenzollern metaphorically under the heel of romanoff and actually in a comfortable villa in chislehurst, the hero of all its tea parties and the judge of all its gymkhanas",0
"well, cry the militarists, suppose it by all means: could we desire anything better",0
now i happen to have a somewhat active imagination; and it flatly refuses to stop at this convenient point,0
i must go on supposing,0
"suppose france, with its military prestige raised once more to the napoleonic point, spends its indemnity in building an invincible armada, stronger and nearer to us than the german one we are now out to destroy",0
"suppose sir edward grey remonstrates, and monsieur delcasse replies, russia and france have humbled one imperial bully, and are prepared to humble another",0
i have not forgotten fashoda,0
"stop us if you can; or turn, if you like, for help to the germany we have smashed and disarmed",0
"of what use will all this bloodshed be then, with the old situation reproduced in an aggravated form, the enemy closer to our shores, a raid far more feasible, the tradition of natural enmity to steel the foe, and waterloo to be wiped out like sedan",0
a child in arms should be able to see that this idiotic notion of relaxing the military pressure on us by smashing this or that particular power is like trying to alter the pressure of the ocean by dipping up a bucket of water from the north sea and pouring it into the bay of biscay,0
i purposely omit more easterly supposings as to what victorious russia might do,0
"but a noble emancipation of poland and finland at her own expense, and of bosnia and harzegovina at austria's, might easily suggest to our nervous militarists that a passion for the freedom of egypt and india might seize her, and remind her that we were japan's ally in the day of russia's humiliation in manchuria",0
so there at once is your balance of power problem in asia enormously aggravated by throwing germany out of the anti-russian scale and grinding her to powder,0
even in north africa--but enough is enough,0
"you can _durchhauen_ your way out of the frying pan, but only into the fire",0
"better take nietzsche's brave advice, and make it your point of honour to live dangerously",0
history shews that it is often the way to live long,0
*learning nothing: forgetting everything,0
"*  but let me test the militarist theory, not by a hypothetical future, but by the accomplished and irrevocable past",0
"is it true that nations must conquer or go under, and that military conquest means prosperity and power for the victor and annihilation for the vanquished",0
"i have already alluded in passing to the fact that austria has been beaten repeatedly: by france, by italy, by germany, almost by everybody who has thought it worth while to have a whack at her; and yet she is one of the great powers; and her alliance has been sought by invincible germany",0
france was beaten by germany in 1870 with a completeness that seemed impossible; yet france has since enlarged her territory whilst germany is still pleading in vain for a place in the sun,0
russia was beaten by the japanese in manchuria on a scale that made an end forever of the old notion that the west is the natural military superior of the east; yet it is the terror of russia that has driven germany into her present desperate onslaught on france; and it is the russian alliance on which france and england are depending for their assurance of ultimate success,0
"we ourselves confess that the military efficiency with which we have so astonished the germans is the effect, not of waterloo and inkerman, but of the drubbing we got from the boers, who we aid probably have beaten us if we had been anything like their own size",0
greece has lately distinguished herself in war within a few years by a most disgraceful beating of the turks,0
"it would be easy to multiply instances from remoter history: for example, the effect on england's position of the repeated defeats of our troops by the french under luxembourg in the balance of power war at the end of the seventeenth century differed surprisingly little, if at all, from the effect of our subsequent victories under marlborough",0
and the inference from the militarist theory that the states which at present count for nothing as military powers necessarily count for nothing at all is absurd on the face of it,0
"monaco seems to be, on the whole, the most prosperous and comfortable state in europe",0
"in short, militarism must be classed as one of the most inconsiderately foolish of the bogus sciences which the last half century has produced in such profusion, and which have the common characteristic of revolting all sane souls, and being stared out of countenance by the broad facts of human experience",0
"the only rule of thumb that can be hazarded on the strength of actual practice is that wars to maintain or upset the balance of power between states, called by inaccurate people balance of power wars, and by accurate people jealousy of power wars, never establish the desired peaceful and secure equilibrium",0
"they may exercise pugnacity, gratify spite, assuage a wound to national pride, or enhance or dim a military reputation; but that is all",0
"and the reason is, as i shall shew very conclusively later on, that there is only one way in which one nation can really disable another, and that is a way which no civilized nation dare even discuss",0
*are we hypocrites,0
"*  and now i proceed from general considerations to the diplomatic history of the present case, as i must in order to make our moral position clear",0
"but first, lest i should lose all credit by the startling incompatibility between the familiar personal character of our statesmen and the proceedings for which they are officially responsible, i must say a word about the peculiar psychology of english statesmanship, not only for the benefit of my english readers (who do not know that it is peculiar just as they do not know that water has any taste because it is always in their mouths), but as a plea for a more charitable construction from the wider world",0
"we know by report, however unjust it may seem to us, that there is an opinion abroad, even in the quarters most friendly to us, that our excellent qualities are marred by an incorrigible hypocrisy",0
to france we have always been perfidious albion,0
"in germany, at this moment, that epithet would be scorned as far too flattering to us",0
victor hugo explained the relative unpopularity of _measure for measure_ among shakespeare's plays on the ground that the character of the hypocrite angelo was a too faithful dramatization of our national character,0
pecksniff is not considered so exceptional an english gentleman in america as he is in england,0
now we have not acquired this reputation for nothing,0
the world has no greater interest in branding england with this particular vice of hypocrisy than in branding france with it; yet the world does not cite tartuffe as a typical frenchman as it cites angelo and pecksniff as typical englishmen,0
"we may protest against it as indignantly as the prussian soldiers protest against their equally universal reputation for ferocity in plunder and pillage, sack and rapine; but there is something in it",0
"if you judge an english statesman, by his conscious intentions, his professions, and his personal charm, you will often find him an amiable, upright, humane, anxiously truthful man",0
"if you judge him, as a foreigner must, solely on the official acts for which he is responsible, and which he has to defend in the house of commons for the sake of his party, you will often be driven to conclude that this estimable gentleman is, in point of being an unscrupulous superprig and fool, worse than caesar borgia and general von bernhardi rolled into one, and in foreign affairs a bismarck in everything except commanding ability, blunt common sense, and freedom from illusion as to the nature and object of his own diplomacy",0
and the permanent officials in whose hands he is will probably deserve all that and something to spare,0
thus you will get that amazing contrast that confronts us now between the machiavellian sir edward grey of the berlin newspapers and the amiable and popular sir edward grey we know in england,0
"in england we are all prepared to face any world congress and say, we know that sir edward grey is an honest english gentleman, who meant well as a true patriot and friend of peace; we are quite sure that what he did was fair and right; and we will not listen to any nonsense to the contrary",0
"the congress will reply, we know nothing about sir edward grey except what he did; and as there is no secret and no question as to what he did, the whole story being recorded by himself, we must hold england responsible for his conduct, whilst taking your word for the fact, which has no importance for us, that his conduct has nothing to do with his character",0
*our intellectual laziness,0
"*  the general truth of the situation is, as i have spent so much of my life in trying to make the english understand, that we are cursed with a fatal intellectual laziness, an evil inheritance from the time when our monopoly of coal and iron made it possible for us to become rich and powerful without thinking or knowing how; a laziness which is becoming highly dangerous to us now that our monopoly is gone or superseded by new sources of mechanical energy",0
"we got rich by pursuing our own immediate advantage instinctively; that is, with a natural childish selfishness; and when any question of our justification arose, we found it easy to silence it with any sort of plausible twaddle (provided it flattered us, and did not imply any trouble or sacrifice) provided by our curates at £70 a year, or our journalists at a penny a line, or commercial moralists with axes to grind",0
"in the end we became fatheaded, and not only lost all intellectual consciousness of what we were doing, and with it all power of objective self-criticism, but stacked up a lumber of pious praises for ourselves which not only satisfied our corrupted and half atrophied consciences, but gave us a sense that there is something extraordinarily ungentlemanly and politically dangerous in bringing these pious phrases to the test of conduct",0
we carried luther's doctrine of justification by faith to the insane point of believing that as long as a man says what we have agreed to accept as the right thing it does not matter in the least what he actually does,0
"in fact, we do not clearly see why a man need introduce the subject of morals at all, unless there is something questionable to be whitewashed",0
the unprejudiced foreigner calls this hypocrisy: that is why we call him prejudiced,0
"but i, who have been a poor man in a poor country, understand the foreigner better",0
now from the general to the particular,0
"in describing the course of the diplomatic negotiations by which our foreign office achieved its design of at last settling accounts with germany at the most favourable moment from the militarist point of view, i shall have to exhibit our secretary of state for foreign affairs as behaving almost exactly as we have accused the kaiser of behaving",0
"yet i see him throughout as an honest gentleman, perplexed in the extreme, meaning well, revolted at the last moment by the horror of war, clinging to the hope that in some vague way he could persuade everybody to be reasonable if they would only come and talk to him as they did when the big powers were kept out of the balkan war, but hopelessly destitute of a positive policy of any kind, and therefore unable to resist those who had positive business in hand",0
"and do not for a moment imagine that i think that the conscious sir edward grey was othello, and the subconscious, iago",0
"i do think that the foreign office, of which sir edward is merely the figure head, was as deliberately and consciously bent on a long deferred militarist war with germany as the admiralty was; and that is saying a good deal",0
"if sir edward grey did not know what he wanted, mr winston churchill was in no such perplexity",0
"he was not an ist of any sort, but a straightforward holder of the popular opinion that if you are threatened you should hit out, unless you are afraid to",0
had he had the conduct of the affair he might quite possibly have averted the war (and thereby greatly disappointed himself and the british public) by simply frightening the kaiser,0
"as it was, he had arranged for the co-operation of the french and british fleets; was spoiling for the fight; and must have restrained himself with great difficulty from taking off his coat in public whilst mr asquith and sir edward grey were giving the country the assurances which were misunderstood to mean that we were not bound to go to war, and not more likely to do so than usual",0
"but though sir edward did not clear up the misunderstanding, i think he went to war with the heavy heart of a junker liberal (such centaurs exist) and not with the exultation of a junker jingo",0
"i may now, without more than the irreducible minimum of injustice to sir edward grey, proceed to tell the story of the diplomatic negotiations as they will appear to the congress which, i am assuming, will settle the terms on which europe is to live more or less happily ever after",0
*diplomatic history of the war,0
"*  the evidence of how the junker diplomatists of our foreign office let us in for the war is in the white paper, miscellaneous no",0
"6 (1914), containing correspondence respecting the european crisis, and since reissued, with a later white paper and some extra matter, as a penny bluebook in miniature",0
"in these much-cited and little-read documents we see the junkers of all the nations, the men who have been saying for years it's bound to come, and clamouring in england for compulsory military service and expeditionary forces, momentarily staggered and not a little frightened by the sudden realization that it has come at last",0
"they rush round from foreign office to embassy, and from embassy to palace, twittering this is awful",0
can't you stop it,0
won't you be reasonable,0
"think of the consequences, etc, etc",0
one man among them keeps his head and looks the facts in the face,0
"that man is sazonoff, the russian secretary for foreign affairs",0
he keeps steadily trying to make sir edward grey face the inevitable,0
"he says and reiterates, in effect, you know very well that you cannot keep out of a european war",0
you know you are pledged to fight germany if germany attacks france,0
you know that your arrangments for the fight are actually made; that already the british army is commanded by a franco-british council of war; that there is no possible honourable retreat for you,0
"you know that this old man in austria, who would have been superannuated years ago if he had been an exciseman, is resolved to make war on servia, and sent that silly forty-eight hours ultimatum when we were all out of town so that he could begin fighting before we could get back to sit on his head",0
you know that he has the jingo mob of vienna behind him,0
"you know that if he makes war, russia must mobilize",0
you know that france is bound to come in with us as you are with france,0
"you know that the moment we mobilize, germany, the old man's ally, will have only one desperate chance of victory, and that is to overwhelm our ally, france, with one superb rush of her millions, and then sweep back and meet us on the vistula",0
"you know that nothing can stop this except germany remonstrating with austria, and insisting on the servian case being dealt with by an international tribunal and not by war",0
"you know that germany dares not do this, because her alliance with austria is her defence against the franco-russian alliance, and that she does not want to do it in any case, because the kaiser naturally has a strong class prejudice against the blowing up of royal personages by irresponsible revolutionists, and thinks nothing too bad for servia after the assassination of the archduke",0
"there is just one chance of avoiding armageddon: a slender one, but worth trying",0
"you averted war in the algeciras crisis, and again in the agadir crisis, by saying you would fight",0
try it again,0
the kaiser is stiffnecked because he does not believe you are going to fight this time,0
"well, convince him that you are",0
the odds against him will then be so terrible that he may not dare to support the austrian ultimatum to servia at such a price,0
"and if austria is thus forced to proceed judicially against servia, we russians will be satisfied; and there will be no war",0
sir edward could not see it,0
"he is a member of a liberal government, in a country where there is no political career for the man who does not put his party's tenure of office before every other consideration",0
"what would _the daily news_ and _the manchester guardian_ have said had he, bismarck-like, said bluntly: if war once breaks out, the old score between england and prussia will be settled, not by ambassadors' tea parties and areopaguses, but by blood and iron",0
"in vain did sazonoff repeat, but if you are going to fight, as you know you are, why not say so",0
"sir edward, being sir edward and not winston churchill or lloyd george, could not admit that he was going to fight",0
"he might have forestalled the dying pope and his noble christian i bless peace by a noble, if heathen, i fight war",0
"instead, he persuaded us all that he was under no obligation whatever to fight",0
he persuaded germany that he had not the slightest serious intention of fighting,0
sir owen seaman wrote in _punch_ an amusing and witty no-intervention poem,0
sporting liberals offered any odds that there would be no war for england,0
"and germany, confident that with austria's help she could break france with one hand and russia with the other if england held aloof, let austria throw the match into the magazine",0
*the battery unmasked,0
"*  then the foreign office, always acting through its amiable and popular but confused instrument sir edward, unmasked the junker-militarist battery",0
"he suddenly announced that england must take a hand in the war, though he did not yet tell the english people so, it being against the diplomatic tradition to tell them anything until it is too late for them to object",0
"but he told the german ambassador, prince lichnowsky, caught in a death trap, pleaded desperately for peace with great britain",0
would we promise to spare germany if belgium were left untouched,0
no,0
would we say on what conditions we would spare germany,0
no,0
not if the germans promised not to annex french territory,0
no,0
not even if they promised not to touch the french colonies,0
no,0
was there no way out,0
sir edward grey was frank,0
he admitted there was just one chance; that liberal opinion might not stand the war if the neutrality of belgium were not violated,0
and he provided against that chance by committing england to the war the day before he let the cat out of the bag in parliament,0
all this is recorded in the language of diplomacy in the white paper on or between the lines,0
that language is not so straightforward as my language; but at the crucial points it is clear enough,0
sazonoff's tone is politely diplomatic in no,0
6; but in no,0
17 he lets himself go,0
i do not believe that germany really wants war; but her attitude is decided by yours,0
if you take your stand firmly with france and russia there will be no war,0
"if you fail them now, rivers of blood will flow, and you will in the end be dragged into war",0
he was precisely right; but he did not realize that war was exactly what our junkers wanted,0
they did not dare to tell themselves so; and naturally they did not dare to tell him so,0
and perhaps his own interest in war was too strong to make him regret the rejection of his honest advice,0
"to break up the austrian empire and achieve for russia the slav caliphate of south-east europe whilst defeating prussia with the help of france and of russia's old enemy and prussia's old ally england, was a temptation so enormous that sazonoff, in resisting it so far as to shew sir edward grey frankly the only chance of preventing it, proved himself the most genuine humanitarian in the diplomatic world",0
*number 123,0
*  the decisive communication between sir edward grey and prince lichnowsky is recorded in the famous no,0
123,0
with the rather childish subsequent attempt to minimize no,0
"123 on the ground that the prince was merely an amiable nincompoop who did not really represent his fiendish sovereign, neither i nor any other serious person need be concerned",0
"what is beyond all controversy is that after that conversation prince lichnowsky could do nothing but tell the kaiser that the _entente_, having at last got his imperial head in chancery, was not going to let him off on any terms, and that it was now a fight to a finish between the british and german empires",0
then the kaiser said: we are germans,0
god help us,0
"when a crowd of foolish students came cheering for the war under his windows, he bade them go to the churches and pray",0
"his telegrams to the tsar (the omission of which from the penny bluebook is, to say the least, not chivalrous) were dignified and pathetic",0
"and when the germans, taking a line from the poet they call unser shakespeare, said: come the four quarters of the world in arms and we shall shock them, it was, from the romantic militarist point of view, fine",0
what junker-led men could do they have since done to make that thrasonical brag good,0
"but there is no getting over the fact that, in tommy atkins's phrase, they had asked for it",0
"their junkers, like ours, had drunk to the day; and they should not have let us choose it after riling us for so many years",0
and that is why sir edward had a great surprise when he at last owned up in parliament,0
*how the nation took it,0
"*  the moment he said that we could not stand aside with our arms folded and see our friend and neighbour france bombarded and battered, the whole nation rose to applaud him",0
"all the foreign office distrust of public opinion, the concealment of the anglo-french plan of campaign, the disguise of the _entente_ in a quaker's hat, the duping of the british public and the kaiser with one and the same prevarication, had been totally unnecessary and unpopular, like most of these ingenuities which diplomatists think subtle and machiavellian",0
the british public had all along been behind mr winston churchill,0
